[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 210052731]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 153232624]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 185814112]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 30384494]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 223425878]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 66915891]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 95083168]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 216709985]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 54143900]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 96311591]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 148079606]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 146749663]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 38118991]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 97196140]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 70787663]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 239566204]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 173734636]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 76448397]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 133411443]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 81397112]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 83002240]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 126171200]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 201949756]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 24893889]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 233317058]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 172829685]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 205577000]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 138803890]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 122911730]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 210922833]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 178994210]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 119676626]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 137279283]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 30198305]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 201364468]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 62718242]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 65555229]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 67634655]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 104356206]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 99347975]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 43027065]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 124903280]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 167282678]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 208382345]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 131572027]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 150470870]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 107326597]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 154991562]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 129067891]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 75992558]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 112080583]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 207005323]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 179048110]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 233578065]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 210688919]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 138409798]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 98666952]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 5992727]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 41624378]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 145007289]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 235704152]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 27135682]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 62566485]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 126601138]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 63272422]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 6405932]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 88961112]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 201555890]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 36559508]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 73973603]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 5386734]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 174438533]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 213768165]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 81335775]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 224873168]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 140583693]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 158310416]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 54215200]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 107634050]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 205460770]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 180759894]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 14015464]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 13219088]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 163998479]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 60233757]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 246740114]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 221567415]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 159189145]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 34773234]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 203716722]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 173496276]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 78821295]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 169788242]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 103092794]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 43720245]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 194192880]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 69971576]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 91739857]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 50635752]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 179608370]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 40563287]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 208608055]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 8706398]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 174748440]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 147364988]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 94628718]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 231402740]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 196246057]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 76526353]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 80736219]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 177447720]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 167875748]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 233478780]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 75823981]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 26907173]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 61449513]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 67372980]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 228577428]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 234928253]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 225315152]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 153758775]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 199231709]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 112847199]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 58155846]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 78929698]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 233865449]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 190878946]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 18163481]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 9900717]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 223649360]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 65770611]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 2172467]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 24808571]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 48636522]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 83802704]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 124444408]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 85140278]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 227335968]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 214275216]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 14192424]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 57392993]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 17728634]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 217640581]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 57907351]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 88932711]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 85731506]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 71074870]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 1017564]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 157651718]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 29287554]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 43476561]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 177665688]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 22701487]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 104211945]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 13022979]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 245822229]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 73610825]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 19333404]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 73206321]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 25881778]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 43506609]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 49768231]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 215803756]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 166896259]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 137367563]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 59166017]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 148181408]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 124623144]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 156272413]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 9351049]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 77349675]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 164345018]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 129187834]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 164242797]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 192725976]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 126704325]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 137397134]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 107354086]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 229989789]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 165739377]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 58170814]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 65025036]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 57778851]
