[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 198229390, 51458033]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 114554605]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 229481028]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 142876178]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 220244146]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 81171086]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 52803605]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 65486023]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 131155431]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 201043785]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 92458799]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 208043548]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 17424210]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 40014125]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 13876843]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 64749080]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 112981344]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 212366130]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 198229390, 51458033, 31277255]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 198229390, 51458033, 90624132]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 75877173]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 78753128]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 97422944]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 141349050]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 188477339]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 88006583]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 162471441]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 132019311]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 69069810]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 877303]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 9326506]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 175116286]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 54156174, 88545336, 224999801]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 229658235]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 135871876]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 123110389]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 198229390, 51458033, 53404459]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 24357316]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 2903530]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 138044547]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 29338871]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 238482298]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 83897331]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 100723169]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 236498035]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 63204992]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 54156174, 88545336, 149697751]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 5567495]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 52162545]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 102797145]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 93371473]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 123642642]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 146964904]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 70658134]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 8280868]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 131127739]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 29997292]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 60414140]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 246335965]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 6496389]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 41685933]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 182108982]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 132608971]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 27998435]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 72044455]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 111662612]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 112084737]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 230142168]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 116910351]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 15412427]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 210891360]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 54156174, 88545336, 26213773]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 156864223]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 202500394]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 133664138]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 200880964]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 198229390, 51458033, 39274532]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 127665826]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 197619862]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 96188990]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 186573076]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 72216302]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 54156174, 88545336, 198031597]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 57482740]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 4416121]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 176770459]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 122037570]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 30660188]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 48142497]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 115331375]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 54156174, 88545336, 148811942]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 224261716]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 43441882]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 187362887]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 118697874]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 46420139]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 155320321]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 13454142]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 198229390, 51458033, 59187362]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 38056821]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 168680679]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 50837063]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 221487445]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 200311496]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 2133883]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 111327206, 118037326, 131769942]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 226984114]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 116218771]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 149909170]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 19527074]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 106373832]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 238121500]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 22285385]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 174816954]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 45199166, 243987788]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 143568665]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 183212846]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 140499142, 20685632]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 144351927]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 43375196, 152212964, 12828643, 105103888, 18989746]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 233459855]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 19633775, 112567534, 245612716]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 132808499, 22458771, 217460825, 99076441]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 54156174, 88545336, 62857246]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 198229390, 51458033, 51933431]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 54156174, 88545336, 161327545]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 106311485]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440, 61476644, 54156174, 88545336, 124306880]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 9856230]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 227729377, 4775354, 53920611, 83906414, 63197141]
