[206045465, 237134557, 98501963]
[206045465, 237134557, 98501963, 68528346]
[93013133, 2876449, 141855051, 166671648]
[206045465, 237134557, 98501963, 195053310]
[93013133, 79078986, 27477927, 136561437]
[242523906, 87860037, 15336728, 120680051]
[93013133, 2876449, 141855051, 56854054]
[93013133, 79078986, 27477927, 157579492]
[93013133, 2876449, 93421251, 160928789]
[242523906, 87860037, 241138409, 49104133]
[93013133, 2876449, 93421251, 79864854]
[93013133, 79078986, 129139719, 177800516]
[93013133, 79078986, 129139719, 42570758]
[206045465, 237134557, 150819137, 88830554]
[206045465, 25751687, 125958478, 49591829]
[206045465, 237134557, 98501963, 108879772]
[206045465, 25751687, 125958478, 163796403]
[93013133, 79078986, 129139719, 45700205]
[242523906, 87860037, 15336728, 76051617]
[93013133, 79078986, 129139719, 103779967]
[206045465, 237134557, 150819137, 62374363]
[206045465, 25751687, 125958478, 121427396]
[206045465, 25751687, 125958478, 191773040]
[242523906, 87860037, 241138409, 222650083]
[93013133, 79078986, 27477927, 132195496]
[242523906, 87860037, 241138409, 32381401]
[206045465, 237134557, 150819137, 42805933]
[93013133, 2876449, 141855051, 199309676]
[93013133, 79078986, 129139719, 101140573]
[93013133, 2876449, 141855051, 79498972]
[93013133, 79078986, 129139719, 23935868]
[93013133, 2876449, 141855051, 210762302]
[93013133, 2876449, 141855051, 3676505]
[93013133, 2876449, 141855051, 90624353]
[93013133, 2876449, 141855051, 16422806]
[93013133, 79078986, 20365635, 29744660]
[206045465, 237134557, 150819137, 32547647]
[242523906, 87860037, 241138409, 84729648]
[93013133, 79078986, 27477927, 37690018]
[93013133, 79078986, 20365635, 142826145]
[93013133, 79078986, 20365635, 3177968]
[206045465, 237134557, 150819137, 158545508]
[206045465, 237134557, 98501963, 152168086]
[93013133, 79078986, 129139719, 98685371]
[93013133, 2876449, 93421251, 194231555]
[93013133, 79078986, 27477927, 135402406]
[242523906, 87860037, 15336728, 68543020]
[93013133, 2876449, 141855051, 121231309]
[206045465, 25751687, 125958478, 216741221]
[93013133, 79078986, 129139719, 231760400]
[242523906, 87860037, 241138409, 180013402]
[93013133, 2876449, 141855051, 118523466]
[206045465, 237134557, 150819137, 181236723]
[93013133, 79078986, 27477927, 208346734]
[93013133, 79078986, 27477927, 127336103]
[242523906, 87860037, 241138409, 244159583]
[93013133, 79078986, 27477927, 88841096]
[242523906, 87860037, 241138409, 60492483]
[93013133, 79078986, 129139719, 112944364]
[93013133, 2876449, 93421251, 13102618]
[206045465, 237134557, 98501963, 242201492]
[242523906, 87860037, 241138409, 217932572]
[206045465, 237134557, 150819137, 43742605]
[242523906, 87860037, 15336728, 61074556]
[93013133, 2876449, 93421251, 198170968]
[206045465, 237134557, 150819137, 169764758]
[242523906, 87860037, 15336728, 59817531]
[93013133, 79078986, 27477927, 225038318]
[242523906, 87860037, 241138409, 72608675]
[206045465, 25751687, 125958478, 144889481]
[206045465, 25751687, 125958478, 163746586]
[93013133, 79078986, 27477927, 132572675]
[242523906, 87860037, 15336728, 226361224]
[93013133, 2876449, 93421251, 70039494]
[93013133, 79078986, 27477927, 247396350]
[206045465, 237134557, 98501963, 236773369]
[93013133, 79078986, 129139719, 234411]
[93013133, 2876449, 93421251, 220219249]
[93013133, 79078986, 20365635, 61365672]
[93013133, 79078986, 27477927, 217675783]
[206045465, 25751687, 125958478, 171507768]
[93013133, 2876449, 93421251, 158452374]
[93013133, 79078986, 129139719, 118339515]
[93013133, 2876449, 93421251, 224367615]
[206045465, 25751687, 125958478, 124970217]
[93013133, 79078986, 20365635, 191091758]
[206045465, 237134557, 150819137, 131707575]
[206045465, 237134557, 98501963, 219648117]
[206045465, 25751687, 125958478, 244090313]
[206045465, 237134557, 150819137, 168396814]
[242523906, 87860037, 15336728, 57552429]
[93013133, 79078986, 129139719, 136997679]
[206045465, 25751687, 125958478, 138073912]
[93013133, 79078986, 27477927, 110499165]
[242523906, 87860037, 241138409, 17189995]
[242523906, 87860037, 15336728, 2774010]
[93013133, 79078986, 27477927, 102564344]
[206045465, 25751687, 125958478, 45085859]
[242523906, 87860037, 15336728, 195381692]
[206045465, 237134557, 150819137, 60433931]
[93013133, 79078986, 129139719, 89066485]
[242523906, 87860037, 241138409, 233818240]
[242523906, 87860037, 241138409, 202425039]
[93013133, 79078986, 20365635, 236588069]
[242523906, 87860037, 15336728, 44624884]
[242523906, 87860037, 15336728, 172958639]
[93013133, 79078986, 20365635, 163192627]
[206045465, 237134557, 150819137, 95809484]
[93013133, 2876449, 93421251, 157460395]
[93013133, 2876449, 93421251, 160826303]
[206045465, 25751687, 125958478, 18520687]
[206045465, 237134557, 150819137, 80317317]
[206045465, 237134557, 150819137, 97909362]
[242523906, 87860037, 15336728, 35022144]
[206045465, 25751687, 125958478, 62050968]
[206045465, 237134557, 98501963, 193035196]
[93013133, 79078986, 20365635, 14617342]
[242523906, 87860037, 241138409, 148899255]
[93013133, 2876449, 141855051, 99669386]
[206045465, 237134557, 150819137, 90732804]
[93013133, 79078986, 129139719, 79438023]
[93013133, 79078986, 20365635, 118010593]
[206045465, 237134557, 98501963, 21449347]
[242523906, 87860037, 241138409, 117233043]
[93013133, 2876449, 141855051, 99814354]
[93013133, 79078986, 27477927, 23859312]
[93013133, 79078986, 20365635, 10325563]
[206045465, 25751687, 125958478, 130017471]
[206045465, 237134557, 98501963, 216440449]
[206045465, 25751687, 125958478, 169640816]
[206045465, 237134557, 150819137, 199668021]
[206045465, 237134557, 150819137, 111372476]
[93013133, 79078986, 27477927, 169044756]
[93013133, 79078986, 129139719, 187562734]
[93013133, 79078986, 20365635, 245082455]
[93013133, 79078986, 129139719, 214624609]
[93013133, 79078986, 129139719, 222054442]
[206045465, 237134557, 150819137, 60659637]
[206045465, 25751687, 125958478, 76351876]
[206045465, 25751687, 125958478, 881833]
[93013133, 79078986, 129139719, 212678207]
[242523906, 87860037, 15336728, 179970263]
[93013133, 79078986, 27477927, 21896093]
[93013133, 2876449, 141855051, 9317391]
[206045465, 237134557, 98501963, 167994642]
[206045465, 237134557, 150819137, 173484182]
[93013133, 2876449, 93421251, 205185608]
[93013133, 2876449, 141855051, 220442278]
[206045465, 25751687, 125958478, 56446264]
[93013133, 2876449, 93421251, 233728728]
[206045465, 237134557, 98501963, 182708922]
[206045465, 25751687, 125958478, 16591675]
[242523906, 87860037, 15336728, 45357053]
[206045465, 237134557, 98501963, 201443946]
[206045465, 237134557, 150819137, 140235358]
[206045465, 237134557, 98501963, 220294394]
[93013133, 2876449, 141855051, 120920675]
[242523906, 87860037, 15336728, 111068046]
[93013133, 79078986, 27477927, 114362450]
[242523906, 87860037, 241138409, 235048194]
[93013133, 79078986, 27477927, 153264947]
[93013133, 79078986, 129139719, 69428138]
[242523906, 87860037, 15336728, 23349831]
[242523906, 87860037, 241138409, 244323996]
[93013133, 79078986, 27477927, 150444341]
[93013133, 2876449, 141855051, 131630600]
[93013133, 79078986, 20365635, 83890429]
[93013133, 79078986, 129139719, 38574624]
[93013133, 2876449, 141855051, 16751477]
[93013133, 79078986, 20365635, 222669756]
[93013133, 79078986, 129139719, 28353445]
[93013133, 79078986, 129139719, 178700628]
[93013133, 79078986, 27477927, 235085308]
[206045465, 25751687, 125958478, 31588858]
[242523906, 87860037, 15336728, 128676574]
[206045465, 237134557, 98501963, 212566894]
[93013133, 79078986, 27477927, 133812268]
[242523906, 87860037, 15336728, 233449907]
[206045465, 237134557, 98501963, 170143793]
[206045465, 25751687, 125958478, 175584166]
[93013133, 2876449, 141855051, 223623317]
[206045465, 237134557, 98501963, 852956]
[93013133, 79078986, 129139719, 16183073]
[242523906, 87860037, 241138409, 8568119]
[93013133, 2876449, 93421251, 233533495]
[93013133, 79078986, 27477927, 150923971]
[93013133, 79078986, 129139719, 185803804]
[93013133, 79078986, 20365635, 234602476]
[242523906, 87860037, 241138409, 173709231]
[206045465, 237134557, 150819137, 183578605]
[93013133, 79078986, 20365635, 56671002]
[93013133, 79078986, 129139719, 53255513]
[206045465, 237134557, 150819137, 686676]
[93013133, 79078986, 20365635, 26805551]
[93013133, 79078986, 27477927, 112355949]
[242523906, 87860037, 15336728, 88087977]
[206045465, 237134557, 150819137, 181554580]
[93013133, 2876449, 93421251, 139485526]
[93013133, 79078986, 129139719, 229632972]
[93013133, 2876449, 93421251, 84111384]
[242523906, 87860037, 241138409, 122245399]
[206045465, 237134557, 98501963, 173180771]
[93013133, 2876449, 93421251, 5035148]
[242523906, 87860037, 15336728, 33292683]
[93013133, 2876449, 141855051, 138599336]
[242523906, 87860037, 15336728, 130996636]
[206045465, 237134557, 98501963, 87926192]
[206045465, 237134557, 98501963, 200146084]
[206045465, 237134557, 150819137, 1881400]
[93013133, 2876449, 93421251, 233290446]
[206045465, 25751687, 125958478, 52127446]
[206045465, 25751687, 125958478, 118521716]
[206045465, 237134557, 98501963, 102695050]
[93013133, 79078986, 20365635, 132933068]
[206045465, 237134557, 150819137, 9924381]
[206045465, 25751687, 125958478, 117244676]
[93013133, 2876449, 93421251, 210123205]
[93013133, 79078986, 129139719, 13251561]
[93013133, 79078986, 27477927, 248296203]
[93013133, 79078986, 27477927, 186978026]
[206045465, 237134557, 98501963, 204476940]
[206045465, 25751687, 125958478, 228519211]
[206045465, 237134557, 150819137, 57443049]
[206045465, 237134557, 98501963, 81844147]
[93013133, 79078986, 20365635, 236041052]
[206045465, 237134557, 150819137, 58648188]
[242523906, 87860037, 15336728, 47766222]
[93013133, 79078986, 20365635, 233306566]
[242523906, 87860037, 241138409, 158273233]
[93013133, 79078986, 129139719, 170724468]
[242523906, 87860037, 15336728, 84887838]
[206045465, 237134557, 150819137, 173085817]
[242523906, 87860037, 241138409, 198960112]
[93013133, 79078986, 129139719, 122903994]
[93013133, 79078986, 129139719, 41283518]
[93013133, 2876449, 141855051, 91644039]
[206045465, 25751687, 125958478, 115347329]
[93013133, 2876449, 93421251, 146032982]
[206045465, 237134557, 150819137, 63958851]
[242523906, 87860037, 241138409, 213437804]
[206045465, 237134557, 150819137, 16048400]
[93013133, 79078986, 20365635, 131336409]
[93013133, 2876449, 93421251, 151664604]
[93013133, 79078986, 129139719, 40067793]
[93013133, 79078986, 27477927, 230713146]
[93013133, 79078986, 129139719, 128868933]
[93013133, 2876449, 93421251, 34674661]
[242523906, 87860037, 15336728, 131163803]
[93013133, 2876449, 93421251, 117868735]
[93013133, 2876449, 141855051, 126296505]
[242523906, 87860037, 15336728, 100794303]
[93013133, 2876449, 141855051, 197432055]
[206045465, 25751687, 125958478, 123141888]
[93013133, 2876449, 141855051, 90981156]
[206045465, 25751687, 125958478, 195152066]
[206045465, 237134557, 150819137, 180106505]
[93013133, 79078986, 27477927, 42136544]
[93013133, 79078986, 129139719, 57311166]
[206045465, 237134557, 150819137, 179021132]
[206045465, 237134557, 150819137, 7937158]
[93013133, 79078986, 27477927, 155573923]
[206045465, 237134557, 98501963, 68262350]
[93013133, 79078986, 129139719, 34626114]
[93013133, 79078986, 27477927, 179990993]
[93013133, 79078986, 20365635, 130721701]
[206045465, 237134557, 150819137, 218778913]
[206045465, 25751687, 125958478, 78041918]
[242523906, 87860037, 15336728, 39163272]
[206045465, 25751687, 125958478, 219867948]
[206045465, 237134557, 150819137, 214458355]
[206045465, 25751687, 125958478, 139662875]
[242523906, 87860037, 15336728, 87894177]
[242523906, 87860037, 241138409, 224565072]
[93013133, 79078986, 129139719, 7466031]
[93013133, 2876449, 93421251, 189543631]
[206045465, 237134557, 98501963, 72214882]
[93013133, 79078986, 129139719, 131566988]
[93013133, 79078986, 129139719, 180199571]
[93013133, 2876449, 141855051, 209081482]
[93013133, 79078986, 129139719, 117438842]
[93013133, 79078986, 27477927, 29922113]
[242523906, 87860037, 241138409, 170584376]
[242523906, 87860037, 15336728, 6290789]
[206045465, 237134557, 98501963, 98441424]
[93013133, 79078986, 129139719, 75311021]
[206045465, 237134557, 98501963, 207593379]
[93013133, 79078986, 27477927, 26909353]
[93013133, 79078986, 129139719, 16821174]
[206045465, 237134557, 150819137, 187103276]
[242523906, 87860037, 241138409, 24488437]
[93013133, 79078986, 20365635, 161178078]
[242523906, 87860037, 241138409, 78126637]
[93013133, 2876449, 141855051, 142369078]
[93013133, 2876449, 93421251, 170921850]
[242523906, 87860037, 241138409, 204954891]
[93013133, 2876449, 141855051, 150464629]
[242523906, 87860037, 241138409, 94329808]
[242523906, 87860037, 15336728, 243769646]
[206045465, 237134557, 98501963, 41280075]
[206045465, 25751687, 125958478, 209775728]
[93013133, 2876449, 141855051, 28537528]
[206045465, 237134557, 98501963, 236820105]
[206045465, 237134557, 98501963, 117461970]
[93013133, 2876449, 141855051, 61802746]
[206045465, 237134557, 98501963, 111324806]
[206045465, 237134557, 98501963, 105217008]
[206045465, 237134557, 150819137, 137431538]
[93013133, 79078986, 129139719, 54522632]
[206045465, 25751687, 125958478, 238843865]
[206045465, 25751687, 125958478, 117033147]
[93013133, 79078986, 129139719, 234906024]
[206045465, 237134557, 150819137, 204205444]
[93013133, 79078986, 27477927, 28460354]
[242523906, 87860037, 241138409, 110482848]
[93013133, 2876449, 141855051, 172104812]
[93013133, 2876449, 141855051, 220273214]
[206045465, 237134557, 150819137, 215580567]
[242523906, 87860037, 15336728, 143438708]
[93013133, 79078986, 20365635, 174589220]
[93013133, 79078986, 20365635, 74808156]
[93013133, 79078986, 129139719, 150121217]
[93013133, 2876449, 93421251, 186422339]
[242523906, 87860037, 15336728, 134617195]
[242523906, 87860037, 241138409, 106234896]
[93013133, 79078986, 20365635, 174799995]
[93013133, 79078986, 27477927, 10057105]
[242523906, 87860037, 15336728, 195282061]
[206045465, 25751687, 125958478, 171137288]
[93013133, 79078986, 129139719, 75719409]
[206045465, 237134557, 150819137, 162174927]
[93013133, 79078986, 20365635, 237880455]
[93013133, 79078986, 129139719, 159635020]
[206045465, 237134557, 98501963, 39094714]
[93013133, 2876449, 93421251, 238294007]
[242523906, 87860037, 241138409, 32019966]
[93013133, 79078986, 27477927, 64206846]
[93013133, 2876449, 93421251, 100488086]
[93013133, 79078986, 27477927, 170809392]
[242523906, 87860037, 15336728, 149394791]
[93013133, 2876449, 93421251, 95156896]
[242523906, 87860037, 15336728, 99151356]
[206045465, 237134557, 150819137, 73161195]
[93013133, 79078986, 129139719, 100203344]
[242523906, 87860037, 15336728, 151480798]
[93013133, 79078986, 129139719, 166487380]
[206045465, 237134557, 150819137, 94720295]
[242523906, 87860037, 241138409, 94769973]
[93013133, 79078986, 20365635, 128494169]
[93013133, 2876449, 141855051, 50519105]
[242523906, 87860037, 15336728, 134906601]
[242523906, 87860037, 241138409, 109737066]
[206045465, 25751687, 125958478, 88979214]
[206045465, 237134557, 150819137, 215997700]
[206045465, 237134557, 98501963, 198315279]
[206045465, 237134557, 150819137, 9725700]
[93013133, 79078986, 27477927, 193783198]
[242523906, 87860037, 241138409, 53910594]
[93013133, 79078986, 20365635, 13590323]
[93013133, 79078986, 20365635, 200544234]
[93013133, 79078986, 129139719, 219691667]
[206045465, 237134557, 98501963, 186874331]
[93013133, 2876449, 141855051, 137990302]
[93013133, 79078986, 129139719, 80739380]
[242523906, 87860037, 241138409, 81933329]
[93013133, 79078986, 27477927, 193784833]
[242523906, 87860037, 15336728, 65028887]
[206045465, 237134557, 98501963, 153458119]
[242523906, 87860037, 15336728, 74079860]
[93013133, 79078986, 27477927, 28285844]
[206045465, 25751687, 125958478, 87604288]
[93013133, 79078986, 20365635, 165522948]
[206045465, 237134557, 98501963, 208600874]
[93013133, 2876449, 93421251, 244806372]
[93013133, 2876449, 93421251, 125641714]
[93013133, 2876449, 93421251, 141182188]
[242523906, 87860037, 241138409, 149886389]
[206045465, 237134557, 98501963, 68824374]
[206045465, 237134557, 98501963, 243710022]
[206045465, 237134557, 150819137, 25005828]
[242523906, 87860037, 241138409, 52667665]
[242523906, 87860037, 15336728, 136933580]
[93013133, 2876449, 141855051, 69305980]
[93013133, 79078986, 27477927, 132130319]
[242523906, 87860037, 15336728, 214815393]
[93013133, 79078986, 27477927, 181881507]
[206045465, 237134557, 98501963, 101043829]
[93013133, 79078986, 129139719, 124571939]
[242523906, 87860037, 15336728, 78602828]
[93013133, 2876449, 93421251, 5521174]
[93013133, 2876449, 141855051, 228826513]
[206045465, 25751687, 125958478, 229594144]
[93013133, 2876449, 141855051, 114991473]
