[239554898, 102907710, 132452821]
[202934950, 97398191, 4152517, 172824998]
[104933563, 21546646, 199216700, 236176049]
[131161949, 182719904, 31830738, 31395226]
[171272310, 63221876, 221519298, 26768999]
[148907630, 54935486, 74482814, 54140942]
[155939215, 2597427, 107088782, 222006932]
[85279524, 125745037, 215982898, 158590337]
[188932858, 115146698, 241612689, 194912320]
[10106479, 48368057, 101287106, 42783059]
[139255779, 117323211, 86191772, 82525022]
[205226715, 6410317, 33411996, 241882839]
[19822928, 59458312, 73032326, 184697103]
[35552242, 93220486, 31058309, 99451029]
[150812197, 207907728, 45493282, 52974262]
[189558414, 165918446, 46219760]
[224589236, 181327295, 242761733, 65898105]
[108304558, 205317970, 83731586, 91545623]
[136727690, 26278986, 2850958, 215862353]
[49986552, 151382489, 227281599, 72380734]
[239393237, 197938988, 110381922, 117009534]
[139407978, 30753859, 146083603, 64348508]
[43279741, 54733268, 15141126, 244136801]
[108304558, 205317970, 10524905, 80393282]
[25001273, 6626874, 19585353, 214780500]
[139255779, 10547589, 127972107, 109954259]
[205226715, 161852671, 133516433, 104039007]
[185689250, 130812845, 120689371, 65777582]
[84732876, 241789311, 75009246, 210057553]
[118692768, 135569123, 179162329, 104200819]
[169492383, 134805362, 204695085, 44992870]
[208401552, 123724305, 159653775, 183130483]
[84732876, 229889095, 193890556, 153300356]
[233365345, 69179940, 12485674, 247871931]
[239196886, 125080126, 85955138, 194877539]
[112655291, 19209424, 208223836, 143458565]
[20195691, 76067494, 114991732, 90410362]
[84732876, 241789311, 75009246, 50874228]
[115889120, 99949980, 241234268, 46487930]
[85279524, 136537575, 155460341, 188384255]
[9953629, 20319404, 239906282, 193126235]
[233481409, 223580591, 120097124, 129368471]
[31297005, 54490622, 172983530, 23809297]
[83435517, 31853407, 117969850, 196648104]
[240973929, 83097505, 11728468, 115690734]
[151970870, 105653424, 15676363, 4812059]
[49986552, 151382489, 61990312, 161748420]
[204923669, 76676678, 234138976, 63709682]
[76710225, 61686088, 90414728, 198624399]
[102428331, 177733082, 47880734, 49995446]
[115889120, 72882766, 229414846, 140302706]
[8685447, 234393374, 17927912, 143803337]
[199976190, 56628013, 175571629, 55350330]
[10737719, 216304733, 179794090, 78166976]
[212693721, 105778852, 18537413, 206713065]
[148907630, 26611378, 193025159, 15991059]
[227085835, 146934373, 148571485, 67598252]
[74869342, 220737497, 182069125, 73064651]
[246969109, 190382624, 144620607, 8048710]
[147630629, 151334426, 141540138, 158103907]
[9953629, 20319404, 239906282, 163958545]
[239554898, 102907710, 132452821, 243389068]
[63945555, 123653059, 147481113, 112487962]
[240973929, 83532539, 32527346, 54855107]
[239679406, 25346579, 66525943, 214272669]
[139255779, 117323211, 86191772, 137316747]
[211957614, 126393308, 225116876, 133236173]
[79009743, 220218071, 141890391, 76936050]
[90480851, 82849463, 92684410, 119080772]
[239393237, 125604638, 107467616, 53479340]
[177119877, 214819640, 128621318, 197654850]
[210253789, 186269903, 83963274, 15846685]
[18782487, 203178984, 242969855, 197731265]
[10737719, 216304733, 179794090, 246372759]
[219868898, 21390277, 239043661, 155644933]
[148907630, 162242982, 4035282, 61518524]
[12733949, 207216632, 12654359, 231696422]
[181938804, 60690532, 76340025, 20984795]
[71126603, 195320975, 208946950, 104739692]
[172696320, 32584832, 5516567, 103484661]
[113599894, 61369480, 194107823, 86767118]
[189558414, 165918446, 240176469, 143285564]
[246969109, 190382624, 144620607, 55937517]
[115889120, 41666144, 90214911, 213878636]
[169744084, 52786665, 154800164, 212099624]
[106335033, 130372207, 30533253, 159143924]
[103795362, 77377293, 162264657, 19316810]
[139407978, 2472696, 147663187]
[13886713, 84410896, 240084283, 183604189]
[169367494, 206781613, 33983010, 97082502]
[146595498, 26426060, 127040296, 34252399]
[169313277, 9510243, 54726766, 21686907]
[152865647, 34304426, 142969536, 82434922]
[139407978, 92142634, 167501510, 35408472]
[168408190, 86291210, 166695298, 71355254]
[239554898, 105465088, 125977636, 107196885]
[204923669, 199255267, 95578888, 91353154]
[31297005, 54490622, 234779012, 232174288]
[214976764, 232135327, 176113184, 89104064]
[128396256, 156921189, 237060631, 191130671]
[167539219, 192052900, 155852712, 211348323]
[139255779, 10547589, 127972107, 206444844]
[233481409, 223580591, 100428466, 20799775]
[173377106, 208385463, 241784845, 85244651]
[111584673, 59739155, 38472718, 224305756]
[121690776, 99657203, 206690793, 181310450]
[189558414, 165918446, 236347314]
[160482675, 152741116, 87144591, 63793409]
[151970870, 105653424, 233966811, 59622603]
[85998254, 248045083, 25312165, 85414076]
[20975483, 210504506, 196721073, 121076862]
[164878588, 71104523, 98024612, 213637502]
[24231581, 15527440, 143956946, 50145329]
[84732876, 16710477, 161430171, 51808267]
[169744084, 52786665, 154800164, 101295497]
[199976190, 56628013, 25675161, 212124422]
[233365345, 69179940, 12485674, 63543710]
[108304558, 148789816, 85504278, 192002472]
[60417925, 238812475, 212307483, 50461095]
[136301248, 129895494, 206898956, 5234874]
[103795362, 77377293, 23101631, 174734972]
[72760936, 12731821, 222657192, 89068836]
[194815188, 22571434, 112058023, 91372447]
[133122770, 209931687, 246736827, 187910502]
[116640107, 175919948, 230396891, 123259222]
[174915493, 112884756, 125718975, 182432004]
[74329510, 39112394, 1072059, 32158897]
[84732876, 16710477, 161430171, 179425830]
[176878569, 107188144, 95985101, 145686390]
[31306188, 77504286, 65644375, 98146432]
[82232448, 22215910, 137186544, 157796041]
[20975483, 210504506, 237332865, 106638111]
[112655291, 19209424, 128847631, 19268358]
[76710225, 61686088, 90414728, 247874197]
[139407978, 2472696, 152064827]
[139407978, 206633498, 21342489]
[28939697, 123364048, 185338091, 149308887]
[245186357, 33815929, 108123936, 53925417]
[239393237, 164714934, 169933436, 188422071]
[162649472, 196857788, 30422544, 44131133]
[177119877, 214819640, 128621318, 58882810]
[245320332, 130954244, 185032074, 229248788]
[13886713, 84410896, 170440011, 145796481]
[121975721, 107116936, 187684362, 248495945]
[19175843, 157432727, 60737427, 152644904]
[24231581, 231409653, 14303790, 50334615]
[24231581, 15527440, 39151893, 166928330]
[236794042, 165328491, 166919791, 15973895]
[149022243, 19153549, 179985210, 181793048]
[240322167, 180066429, 186008341, 168467111]
[204923669, 50635880, 92038519, 14225694]
[20195691, 248537501, 179640856, 149521284]
[20195691, 248537501, 86235271, 135719025]
[60417925, 190170276, 95151468, 170044991]
[169313277, 9510243, 54726766, 152388114]
[28939697, 123364048, 105642038, 148228842]
[99046567, 100569622, 65990793, 126316323]
[80765703, 141535867, 169906788, 38025817]
[59461186, 189110064, 3408823, 25910447]
[213579804, 244349371, 130584908, 125886098]
[22619776, 75911925, 86276441, 73965808]
[13886713, 84410896, 181230399, 143879937]
[218922006, 196129795, 231219332, 44777905]
[28939697, 123364048, 153858753, 71349562]
[199976190, 56628013, 25675161, 229864119]
[245186357, 104175749, 170891995, 220675566]
[182613668, 214215086, 43050540, 10953562]
[121975721, 42062284, 75194355, 162381848]
[19175843, 157432727, 127253774, 30224116]
[205226715, 161852671, 133516433, 120453790]
[82205394, 64233566, 94672767, 220252186]
[60417925, 190170276, 95151468, 55464124]
[47818127, 79352044, 183395106, 184414156]
[187793648, 164851756, 41130429, 22456017]
[88331270, 147368379, 41281097, 181681224]
[140347209, 25798347, 224420618, 132522440]
[233262282, 231812234, 239226994, 138736801]
[243854923, 131996813, 143905498, 157135772]
[99697683, 45418046, 128029953, 224015841]
[104573498, 139736287, 239214711, 151301174]
[228705482, 141241734, 72973419, 59895716]
[74256662, 133612070, 30474059, 134062352]
[21720706, 145548288, 227339087, 40638746]
[58430490, 172895116, 5632786, 43943001]
[220463203, 215679129, 165795427, 72911013]
[76832338, 137469819, 68844311, 131456858]
[85998254, 248045083, 25312165, 127079098]
[32676012, 43798277, 111181810, 27418373]
[139255779, 91820978, 191620793, 160757253]
[74256662, 133612070, 30474059, 234729228]
[59717361, 134711651, 185365046, 22169477]
[233481409, 223580591, 238456769, 130830529]
[123585542, 150509471, 194857191, 149297674]
[121975721, 42062284, 93893883, 221987702]
[226583776, 127890130, 155550477, 158672125]
[24846365, 15826856, 161286231, 171337971]
[20649053, 38514294, 173970477, 186010245]
[182135464, 23511708, 200353827, 80752459]
[163042645, 131275937, 42505742, 229279035]
[169313277, 46027908, 89275938, 227883649]
[83435517, 87688558, 44060647, 247228039]
[148907630, 26611378, 193025159, 22694461]
[210170368, 82551789, 222616911, 232699341]
[11002910, 71226924, 235468278, 164740780]
[13886713, 84410896, 170440011, 63109081]
[214617228, 115880274, 59132904, 79038421]
[177119877, 214819640, 128621318, 7087128]
[27929889, 82163150, 44886673, 51469464]
[121690776, 99657203, 206690793, 119929675]
[46100675, 222867026, 121603215, 58830657]
[139255779, 168173206, 147301373, 241706905]
[139255779, 168173206, 147301373, 164679985]
[213579804, 244349371, 47580151, 112834767]
[204923669, 55371512, 103763109, 97623957]
[19822928, 59458312, 73032326, 219065047]
[222119453, 80460225, 47897460, 192517512]
[80810737, 179338136, 62663263, 19822667]
[169313277, 37558859, 186907533, 232675738]
[213112826, 25516838, 105566614, 53244669]
[240973929, 83097505, 11728468, 112040704]
[151970870, 105653424, 233966811, 80438261]
[20649053, 38514294, 184996350, 234849933]
[164878588, 71104523, 98024612, 215951249]
[131161949, 182719904, 31830738, 56435719]
[139255779, 10547589, 17697623, 184429220]
[204318514, 96260484, 124198569, 248194719]
[80765703, 141535867, 211619987, 214477778]
[172696320, 32584832, 5516567, 8353761]
[70079855, 233096751, 143763831, 200050962]
[245186357, 104175749, 33955677, 242798987]
[18782487, 203178984, 219329932, 186750429]
[211804832, 103588449, 187930436, 120854934]
[54986510, 243815304, 6818183, 194010905]
[19161165, 79144175, 110037532, 206564326]
[102428331, 177733082, 135289906, 175789715]
[163042645, 87527887, 148128611, 200381488]
[239196886, 125080126, 176032521, 241678210]
[42239749, 105866649, 145566431, 130412365]
[218542507, 210706211, 168501371, 77975992]
[149835576, 242201754, 54858429, 204016059]
[113588501, 150903877, 100861363, 41353743]
[20975483, 40976009, 116694128, 105023883]
[211316160, 37095821, 159817629, 48839606]
[213579804, 244349371, 47580151, 87753433]
[104573498, 139736287, 57981276, 199370211]
[113588501, 150903877, 100861363, 63262922]
[177119877, 214819640, 209692584, 132458072]
[169313277, 205586708, 19921667, 16926647]
[76710225, 167739046, 114583317, 123847035]
[167539219, 192052900, 236091323, 232494744]
[9953629, 20319404, 119777588, 31369575]
[117485685, 247239338, 58098803, 180390342]
[133122770, 110032371, 242836336, 103300874]
[106335033, 136435540, 183634587, 37130596]
[169313277, 113857410, 166293217, 86948723]
[27929889, 82163150, 1003864, 183932585]
[20649053, 57947421, 92836605, 127355359]
[173932799, 86115254, 157979992, 25385160]
[115917063, 103808976, 164215512, 193295737]
[108906837, 199773189, 190953520, 131523659]
[211804832, 138574305, 56455960, 1173519]
[162649472, 196857788, 94240583, 177773769]
[89417505, 243171962, 43737765, 121180405]
[9953629, 20319404, 10979674, 6918119]
[9953629, 20319404, 239906282, 188036981]
[176878569, 103162700, 241926563, 157312342]
[96343362, 204324079, 66426087, 238067993]
[239393237, 164714934, 59560393, 113711225]
[32676012, 43798277, 152559849, 194625353]
[169717436, 168877842, 145613447, 125092972]
[58430490, 172895116, 178625316, 179207580]
[152865647, 34304426, 142969536, 174854725]
[20649053, 159297347, 220518017, 245198707]
[239208748, 140345608, 11321520, 872973]
[125297590, 105327896, 226566196, 79515868]
[106335033, 130372207, 30533253, 221487848]
[86090961, 198884680, 183863614, 101807049]
[12733949, 207216632, 16485771, 79118494]
[148907630, 26611378, 193025159, 72483873]
[88331270, 168225445, 225486002, 160515993]
[226962391, 159214288, 178842535, 13317851]
[76710225, 167739046, 114583317, 197880142]
[118348159, 41843502, 198222345, 97784996]
[49431804, 24092436, 92023561, 246509991]
[103795362, 77377293, 162264657, 217433145]
[234718713, 240378660, 90348032, 210526919]
[152865647, 34304426, 142969536, 134235532]
[71126603, 195320975, 208946950, 449900]
[116313481, 65756171, 154826000, 180275197]
[86090961, 198884680, 34479806, 220500159]
[25001273, 6626874, 19585353, 228244101]
[13886713, 59039261, 150932566, 46268856]
[233262282, 231812234, 70075742, 77578951]
[42779529, 94357672, 139610103, 225692981]
[139255779, 148161601, 205346379, 82487553]
[19175843, 157432727, 60737427, 237917001]
[43279741, 54733268, 15141126, 173485980]
[162649472, 232152585, 10217004, 41636326]
[173377106, 79340372, 162673161, 69588512]
[112655291, 19209424, 201033010, 149967207]
[49431804, 246457812, 177362205, 48214604]
[126015619, 3034421, 212217405, 169904308]
[19078720, 176587752, 119266545, 25911681]
[115917063, 103808976, 164215512, 191021164]
[246969109, 190382624, 144620607, 39461251]
[154551859, 47812082, 16349031, 165654352]
[199976190, 8845771, 36487656, 153533556]
[28939697, 155234741, 108426756, 86388905]
[139255779, 10547589, 17697623, 42310219]
[207053706, 37845295, 14019710, 130185639]
[123585542, 226332800, 20458244, 133320765]
[85998254, 248045083, 23181581, 160276865]
[163813705, 132076665, 238635194, 158905607]
[163042645, 131275937, 42505742, 42796130]
[233481409, 223580591, 238456769, 235527464]
[115889120, 99949980, 45607074, 232329108]
[245186357, 33815929, 108123936, 40249962]
[202536968, 98935436, 203276203, 164690064]
[160482675, 152741116, 87144591, 100074224]
[245186357, 179224212, 67875021, 188951933]
[149835576, 242201754, 54858429, 25067051]
[27929889, 82163150, 44886673, 175256117]
[40401329, 76040311, 151182696, 146970812]
[10106479, 54187530, 75075454, 144968220]
[86090961, 198884680, 34479806, 225128399]
[96343362, 204324079, 66426087, 38119371]
[213662353, 24528257, 112394546, 41158367]
[22619776, 37360844, 94210235, 32609419]
[116313481, 65756171, 154826000, 82517947]
[168408190, 86291210, 103171848, 70851034]
[172696320, 32584832, 220235183, 152410845]
[139255779, 10547589, 127972107, 54436211]
[106261171, 44990710, 84180592, 213082978]
[85998254, 248045083, 23181581, 218408862]
[87995577, 64817325, 142967832, 148811909]
[188932858, 115146698, 145452173, 122822553]
[173377106, 227979404, 182624742, 107615078]
[173377106, 227979404, 200810586, 95524014]
[82232448, 22215910, 166429214, 174649038]
[126015619, 3034421, 7944536, 85977852]
[40401329, 76040311, 151182696, 79202802]
[214617228, 115880274, 82087836, 56436429]
[140347209, 25798347, 64306031, 39950010]
[210170368, 82551789, 222616911, 4257770]
[214018668, 83299561, 175438166, 53644262]
[72760936, 12731821, 222657192, 133058461]
[82212583, 193617759, 43856109, 242572787]
[204923669, 55371512, 158920153, 39928306]
[20649053, 38514294, 144814434, 103298105]
[210253789, 186269903, 135252581, 152838610]
[106261171, 138199889, 146316921, 170353190]
[51132729, 24067603, 110839657, 61898562]
[20649053, 35565090, 23734703, 224569622]
[104933563, 21546646, 199216700, 65136984]
[188932858, 122049085, 88071880, 148193554]
[239393237, 164714934, 169933436, 208652035]
[197930535, 234635560, 228096494, 172994196]
[240973929, 83532539, 32527346, 227875422]
[88797558, 237884803, 95513456, 125755127]
[63945555, 43536129, 233567826, 54317860]
[47163196, 31168336, 60807112, 55723275]
[42779529, 94357672, 222611044, 244886408]
[149858644, 196436553, 82718731, 165060411]
[212693721, 210342764, 152920125, 241877076]
[233262282, 231812234, 70075742, 146347049]
[72760936, 139060137, 35863467, 29817284]
[60417925, 96970598, 101872559, 87277627]
[163813705, 243210101, 156158070, 49290041]
[184029640, 241795741, 9567256, 161635983]
[87995577, 64817325, 142967832, 49736988]
[173932799, 86115254, 157979992, 219110931]
[170206712, 12111425, 214226545, 247056990]
[82205394, 222031531, 97617751, 152489962]
[92409577, 36859405, 230885280, 38564862]
[228705482, 162198097, 43176297, 49555400]
[223787457, 102279757, 212932675, 55063538]
[10106479, 70087705, 47329919, 126566423]
[108304558, 205317970, 38487022, 158799456]
