[23352730, 119400816, 86172609, 205958532]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 76217077]
[23352730, 119400816, 86172609, 205958532, 69013547]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 69245203]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 198316569]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 122639699]
[23352730, 119400816, 86172609, 205958532, 171310124]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 241187283]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 137779779]
[23352730, 119400816, 86172609, 205958532, 57334336]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 126541259]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 27473623]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 58449921]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 168150848]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 151325259]
[23352730, 119400816, 86172609, 205958532, 40740776]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 56576606]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 210405220]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 208277242]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 33939343]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 163972835]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 149661790]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 87964655]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 128791151]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 85895118]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 190464707]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 153507585]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 35168307]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 134571401]
[23352730, 119400816, 86172609, 205958532, 185060771]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 167965783]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 17409828]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 185426899]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 179441077]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 93695423]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 20446300]
[23352730, 119400816, 86172609, 205958532, 51097412]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 61698724]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 137061372]
[23352730, 119400816, 86172609, 205958532, 16285293]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 204130759]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 152281262]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 102627164]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 62253111]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 67690228]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 109293221]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 193641270]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 98469295]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 248823397]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 84115542]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 164911503]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 16714206]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 209532380]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 69767945]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 225601105]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 161577922]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 155609754]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 26104921]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 221215144]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 35777042]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 226239624]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 4114518]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 23238838]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 483804]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 182716668]
[23352730, 119400816, 86172609, 205958532, 145162743]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 93232039]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 3083112]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 197841689]
[23352730, 119400816, 86172609, 205958532, 115415073]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 67440609]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 159544932]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 219212608]
[23352730, 119400816, 86172609, 205958532, 198217324]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 183520458]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 176593921]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 109466629]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 163271937]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 192753686]
[23352730, 119400816, 86172609, 205958532, 163033932]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 108863863]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 43097720]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 29414822]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 222275327]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 78992538]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 153194963]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 172315330]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 118364796]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 215025749]
[23352730, 119400816, 86172609, 205958532, 204347907]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 135797640]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 62668473]
[23352730, 119400816, 86172609, 205958532, 171132367]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 76436301]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 10611217]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 166032282]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 199266316]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 62159052]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 98849291]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 152780603]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 136554497]
[23352730, 119400816, 86172609, 205958532, 239307642]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 79280898]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 245020128]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 176328024]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 141871036]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 100516829]
[23352730, 119400816, 86172609, 205958532, 23140523]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 40940649]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 209148349]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 208371606]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 195464560]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 181717821]
[23352730, 119400816, 86172609, 205958532, 86423636]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 82331911]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 141985905]
[23352730, 119400816, 86172609, 205958532, 149522015]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 35029880]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 241153465]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 171116041]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 230094515]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 225328311]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 116807874]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 105781378]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 194975156]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 115897931]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 8605368]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 53216477]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 137580644]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 95305209]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 96031998]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 12071767]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 10309825]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 191688663]
[23352730, 119400816, 86172609, 205958532, 153344396]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 200422500]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 187453603]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 31538557]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 85237554]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 154443483]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 18963063]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 163731599]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 199004610]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 133761595]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 9922248]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 150074754]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 96773841]
[23352730, 119400816, 86172609, 205958532, 242358609]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 87623521]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 192599335]
[23352730, 119400816, 86172609, 205958532, 129907931]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 5636299]
[23352730, 119400816, 86172609, 205958532, 3170477]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 137649646]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 26341258]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 221916204]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 238012139]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 232383353]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 132566396]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 240221274]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 231403883]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 160178042]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 149704584]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 174259918]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 129361338]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 104454001]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 13617632]
[23352730, 119400816, 86172609, 205958532, 50154782]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 182285030]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 162997927]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 191508344]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 39213656]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 165401060]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 183487224]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 160971391]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 206830283]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 191784912]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 194348729]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 146757444]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 34687326]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 231938928]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 129795760]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 128278113]
[23352730, 119400816, 86172609, 205958532, 147686307]
[23352730, 119400816, 86172609, 205958532, 247872553]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 24473876]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 196533389]
[23352730, 119400816, 86172609, 205958532, 184751275]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 117836993]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 52214791]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 107367131]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 20306942]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 94306571]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 79767849]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 79255323]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 129436909]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 20414616]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 142742993]
